incident_id,year,name
1739495,2020,Paisley IB Magnet School
1880590,2020,Ashley Academy
1752649,2020,Mineral Springs Middle
1733402,2020,Ashley Academy
1750650,2020,North Hills Elementary
1609122,2020,Kimberley Park Elementary
2076071,2021,Wake Young Men's Leadership Academy
2191486,2021,Wilmington School of the Arts
2164711,2021,A L Brown High
2000251,2021,Salisbury High
2184475,2021,Holly Tree Elementary
2175748,2021,Myrtle Grove Middle
2175414,2021,A H Snipes Academy of Arts/Des
2153433,2021,Career Readiness Academy at Mosley PLC
2059174,2021,Forest Hills Global Elementary
2088304,2021,Winter Park Model Elementary
2103599,2021,New Hanover High
2083843,2021,Classical Charter Schools of Wilmington
2061974,2021,Williston Middle
1905186,2021,The International School at Gregory
1951295,2021,D.C. Virgo Preparatory Academy
2019126,2021,CANTERBURY CLASSICAL SCHOOL
1932725,2021,Asheville Middle
2127051,2021,American Renaissance School
1904078,2021,Collaborative College for Technology
2060157,2021,Davenport A+ School
2142268,2021,Hudson Middle
2201378,2021,ST EGBERT CATHOLIC SCHOOL
1912343,2021,Havelock Middle
1988717,2021,Southeast Elementary
2002556,2021,Southeast Elementary
1997879,2021,East Surry High
1968805,2021,Diggs-Latham Elementary
2088274,2021,EPHESUS JR ACADEMY
2027458,2021,The Downtown School
1939642,2021,Winston-Salem Preparatory Acad
1933336,2021,Career Center
2098283,2021,EPHESUS JR ACADEMY
2012830,2021,EPHESUS JR ACADEMY
2183638,2021,Winston-Salem Preparatory Acad
1962943,2021,Diggs-Latham Elementary
2124032,2021,EPHESUS JR ACADEMY
1925301,2021,EPHESUS JR ACADEMY
2086755,2021,Moore Magnet Elementary
1962941,2021,Kimberley Park Elementary
2042789,2021,Ashley Academy
2091040,2021,Cook Literacy Model School
2091886,2021,Mineral Springs Middle
2133576,2021,Cook Literacy Model School
2085611,2021,Ashley Academy
2141590,2021,Cook Literacy Model School
1974716,2021,Kimberley Park Elementary
1910233,2021,Old Town Elementary
2067457,2021,Thomas Jefferson Middle
2193071,2021,WOODLAND BAPTIST CHRISTIAN SCHOOL
2105246,2021,Mount Tabor High School
2197233,2021,Forest Park Elementary
1900492,2021,Forest Park Elementary
2136867,2021,Forest Park Elementary
2144557,2021,Easton Elementary School
2029065,2021,Konnoak Elementary
2125253,2021,Philo-Hill Magnet Academy
1968773,2021,FAYETTEVILLE STREET CHRISTIAN SCHOOL
1896060,2021,POSITIVE DAY SCHOOL
2051198,2021,High Point Central High
2097311,2021,Ferndale Middle
1982702,2021,Johnson Street Global Studies
2086748,2021,Jamestown Elementary
2169709,2021,Kernersville Elementary
2171097,2021,Lexington Senior High School
2142586,2021,CAROLINA BAPTIST ACADEMY
2065174,2021,Chatham School of Science & Engineering
2108513,2021,The Experiential School of Greensboro
2166611,2021,The Experiential School of Greensboro
2101763,2021,Philip J Weaver Ed Center
2124605,2021,Lincoln Academy
1903616,2021,Washington Elementary
2073814,2021,Lincoln Academy
1969460,2021,HOPE ACADEMY GSO
2140490,2021,Bessemer Elementary
1943614,2021,SCALE School
2078044,2021,Triad Math and Science Academy
2119316,2021,Gillespie Park Elementary
2135554,2021,Wiley Accel/Enrichment
2054408,2021,Wiley Accel/Enrichment
2079346,2021,Next Generation Academy
2162487,2021,Edwin A Alderman Elementary
2154804,2021,Academy at Smith
2091046,2021,Academy at Smith
2026613,2021,Sedgefield Elementary
1928743,2021,ST PIUS X CATHOLIC SCHOOL
2171837,2021,James Y Joyner Elementary
2099619,2021,Western Guilford High
2149066,2021,Middle College at NC A&T
2154813,2021,UNCG Early/Middle College
2114212,2021,IMPACT JOURNEY SCHOOL
2146788,2021,East Cary Middle
1939209,2021,Glenwood Elementary
2000248,2021,Cooper Academy
2126000,2021,South Lakes Elementary
2133588,2021,Lincoln Heights Elementary
2151596,2021,Garner High
2039880,2021,Aversboro Elementary
2039856,2021,Wayne School of Engineering
2177793,2021,Dillard Middle
2111188,2021,North Drive Elementary
1897225,2021,Selma Elementary
2039851,2021,The Innovation Academy at South Campus
2039059,2021,Ligon Middle
1925499,2021,Moore Square Middle
2171865,2021,Moore Square Middle
1962495,2021,Hunter Elementary
2039875,2021,Hunter Elementary
1920607,2021,Brentwood Elementary
2149558,2021,FOLLOW THE CHILD MONTESSORI SCHOOL
1986539,2021,Carnage Middle
1939029,2021,Longview
2051205,2021,Longview
2201442,2021,River Oaks Middle
1974802,2021,Carnage Middle
2006023,2021,Poe Elementary
2201444,2021,Poe Elementary
1906311,2021,Bugg Elementary
2150479,2021,Wake Early College of Health and Science
2142592,2021,River Oaks Middle
2128722,2021,Bugg Elementary
1981033,2021,Carnage Middle
2142248,2021,Poe Elementary
2160604,2021,River Oaks Middle
2101159,2021,Casa Esperanza Montessori Charter School
1997919,2021,Brier Creek Elementary
2131600,2021,EMPOWERED MINDS ACADEMY
2077101,2021,Eastway Elementary
1997213,2021,KIPP Durham College Preparatory
1903685,2021,KIPP Durham College Preparatory
2188260,2021,Burton Elementary
2150379,2021,Global Scholars Academy
2108515,2021,Eastway Elementary
2061986,2021,EMPOWERED MINDS ACADEMY
1902289,2021,Burton Elementary
2397167,2021,Eastway Elementary
2096627,2021,Eastway Elementary
2107160,2021,Eastway Elementary
2098375,2021,EMPOWERED MINDS ACADEMY
2193112,2021,Eastway Elementary
2128719,2021,EMPOWERED MINDS ACADEMY
2188114,2021,KIPP Durham College Preparatory
1987921,2021,Global Scholars Academy
2078501,2021,EMPOWERED MINDS ACADEMY
1924763,2021,Burton Elementary
2073824,2021,Burton Elementary
2107992,2021,EMPOWERED MINDS ACADEMY
2078498,2021,Eastway Elementary
2095501,2021,R N Harris Elementary
1915967,2021,Middle College HS @ DTCC
1982722,2021,Y E Smith Elementary
2132285,2021,Durham's Performance Learning Center
2027498,2021,J. C. Roe Center
1994921,2021,R N Harris Elementary
2042885,2021,Durham's Performance Learning Center
2104777,2021,TUTORIAL -1/2 CHRISTIAN SCHOOLS
1911403,2021,MONTESSORI FARM SCHOOL
2002580,2021,Lakeview School
1898701,2021,Excelsior Classical Academy
2111243,2021,Brogden Middle
2166648,2021,Brogden Middle
2073826,2021,Voyager Academy
1927801,2021,E K Powe Elementary
2003701,2021,James E Shepard Middle
2068982,2021,INSIGHT COLEARNING CENTER
2116290,2021,FAITH ASSEMBLY CHRISTIAN ACADEMY
2102073,2021,INSIGHT COLEARNING CENTER
2132282,2021,FAITH ASSEMBLY CHRISTIAN ACADEMY
2057641,2021,INSIGHT COLEARNING CENTER
2119519,2021,J D Clement Early College HS
2116979,2021,INSIGHT COLEARNING CENTER
2154959,2021,Fayetteville Street Elementary
1931338,2021,Lakewood Montessori Middle
2142601,2021,FAITH ASSEMBLY CHRISTIAN ACADEMY
2121722,2021,J D Clement Early College HS
1959505,2021,Easley Elementary
2085625,2021,Lowe's Grove Middle
2163261,2021,THE STUDIO SCHOOL OF DURHAM
2120127,2021,Williford Elementary
2071531,2021,CITI High School
2175726,2021,Benvenue Elementary
1981031,2021,ECU Community School
2004150,2021,South Greenville Elementary
2038976,2021,THIRD STREET ACADEMY
2164257,2021,Eastern Elementary
1905169,2021,Roanoke Rapids Early College High
2181096,2021,P W Moore Elementary
2203344,2021,Pasquotank Elementary
2029923,2021,P W Moore Elementary
1921279,2021,Sheep-Harney Elementary
1983520,2021,P W Moore Elementary
2957153,2021,John A Holmes High
1989869,2021,Washington County High
2037166,2021,Bessemer City High
1908260,2021,Bessemer City High
1908262,2021,Cabarrus Charter Academy
2024953,2021,Lakeside Charter Academy
2090145,2021,GRACE COVENANT ACADEMY
2203315,2021,Chase Middle School
2076088,2021,Ridgeview Charter School
3258781,2021,York Chester Middle
2194493,2021,Hunter Huss High
2086576,2021,York Chester Middle
2116158,2021,Highland Sch of Technology
1923686,2021,Pleasant Ridge Elementary
2103844,2021,LAKE NORMAN CHRISTIAN SCHOOL
2047769,2021,North Whiteville Academy
1915946,2021,R-S Middle School
2033651,2021,Salisbury High
2114784,2021,Salisbury High
1920758,2021,Graham Elementary
2006864,2021,First Ward Creative Arts Acad
1909831,2021,BROOKSTONE SCHOOLS
2140457,2021,Marie G Davis School
2034653,2021,Marie G Davis School
2193054,2021,EPIPHANY SCHOOL OF CHARLOTTE
2020281,2021,EMERALD SCHOOL OF EXCELLENCE
2186696,2021,Billingsville Elementary
2003696,2021,Villa Heights Elementary
2004833,2021,Garinger High School
1906259,2021,Highland Renaissance Academy
2032871,2021,CHARLOTTE LEADERSHIP ACADEMY
2146737,2021,Walter G. Byers School
2176759,2021,Druid Hills Academy
2003531,2021,Movement Charter School
1924779,2021,Charlotte East Language Academy
2121011,2021,ALC MOSAIC (MOSAIC SCHOOL)
2098229,2021,McClintock Middle
2046309,2021,ALC MOSAIC (MOSAIC SCHOOL)
1911375,2021,Greenway Park Elementary
2162438,2021,Albemarle Road Middle
2035854,2021,KIPP Charlotte
1981698,2021,Lawrence Orr Elementary
2182333,2021,Lawrence Orr Elementary
1895356,2021,Cochrane Collegiate Academy
1922618,2021,Cato Middle College High School
2160145,2021,J. H. Gunn Elementary
1998751,2021,Cochrane Collegiate Academy
1915425,2021,Shamrock Gardens Elementary
2006867,2021,Northwest School of the Arts
1961349,2021,FRIENDSHIP DAY SCHOOL FOR THE SCIENCES & THE ARTS
2196868,2021,West Charlotte High School
2075192,2021,CEDARWOOD ACADEMY
2189675,2021,Charlotte Lab School
2145295,2021,CHARLOTTE CATHOLIC HIGH SCHOOL
2130855,2021,CHARLOTTE CATHOLIC HIGH SCHOOL
2196002,2021,University Meadows Elementary
1908256,2021,Queen City STEM School
1965478,2021,David Cox Road Elementary
2150324,2021,Lake Wylie Elementary
2177026,2021,Berewick Elementary
2051181,2021,Walker-Spivey Elementary
1912340,2021,Ferguson-Easley Elementary
1994794,2021,THE SCHOOL OF HOPE
1951264,2021,Teresa C Berrien Elementary
2046349,2021,THE SCHOOL OF HOPE
2731369,2021,Ponderosa Elementary
2147105,2021,Douglas Byrd Middle
2130862,2021,Seventy-First High
1924789,2021,William H Owen Elementary
2121178,2021,Howard Learning Academy
2006021,2021,FREEDOM CHRISTIAN ACADEMY
2007857,2021,Warrenwood Elementary
1934068,2021,Lewis Chapel Middle
2077940,2021,Monroe Avenue Elementary
2048208,2021,W H Knuckles
2044687,2021,W H Knuckles
2110301,2021,Lumberton Senior High
2008830,2021,Lumberton Junior
2125170,2021,Orrum Middle
1943579,2021,CIS Academy
2077937,2021,Washington Street Elementary
1988587,2021,Saint Pauls Middle
2028577,2021,Saint Pauls Elementary
1920590,2021,Lillian Black Elementary
1993557,2021,Williston Middle
1951934,2021,Douglass Academy
2012293,2021,Douglass Academy
2451727,2022,CEDARWOOD ACADEMY
2237676,2022,Ben L. Smith High School
2285216,2022,Hillandale Elementary
2259833,2022,Merrick-Moore Elementary
2456563,2022,J F Kennedy High
2375041,2022,Diggs-Latham Elementary
2400058,2022,Diggs-Latham Elementary
2222162,2022,EPHESUS JR ACADEMY
2288404,2022,EPHESUS JR ACADEMY
2457930,2022,Early College of Forsyth Co
2340321,2022,OUR LADY OF MERCY CATHOLIC SCHOOL
2439978,2022,OUR LADY OF MERCY CATHOLIC SCHOOL
2405375,2022,R J Reynolds High
2212276,2022,Paisley IB Magnet School
2399490,2022,Kimberley Park Elementary
2462998,2022,Ashley Academy
2362414,2022,Ashley Academy
2474947,2022,Cook Literacy Model School
2379987,2022,Kimberley Park Elementary
2341037,2022,Carver High
2217895,2022,Forest Park Elementary
2441183,2022,Forest Park Elementary
2424176,2022,Hall-Woodward Elementary
2290834,2022,Hanes Magnet School
2478188,2022,Forest Park Elementary
2411758,2022,Easton Elementary School
2323035,2022,Main Street Academy
2213843,2022,Parkland High
2211570,2022,Carter G. Woodson School
2406573,2022,Lucy S. Herring Elementary
2291883,2022,Middle College at GTCC-Greensboro
2246488,2022,Swann Middle School
2285118,2022,Triad Math and Science Academy
2274007,2022,Wiley Accel/Enrichment
2381509,2022,David D Jones Elementary
2359067,2022,Wiley Accel/Enrichment
2346975,2022,Carter G. Woodson School
2340316,2022,Carter G. Woodson School
2424178,2022,Charles W McCrary Elementary
2377913,2022,Donna L Loflin Elementary
2344280,2022,BURLINGTON CHRISTIAN ACADEMY
2466901,2022,BURLINGTON CHRISTIAN ACADEMY
2415037,2022,Ray Street Academy
2252197,2022,Graham High
2471607,2022,Penn-Griffin Schools
2320280,2022,South Lexington School
2344271,2022,Seagrove Elementary School
2341068,2022,Star Elementary
2433813,2022,Lincoln Academy
2437851,2022,Peeler Open Elementary
2313773,2022,The Experiential School of Greensboro
2259813,2022,Lincoln Academy
2404041,2022,Asheville High
2355603,2022,Mountain City Public Montessori
2361563,2022,Asheville Middle
2310821,2022,Asheville Middle
2393051,2022,Mountain City Public Montessori
2204105,2022,NEW MANNA CHRISTIAN SCHOOL
2401240,2022,Taylorsville Elementary
2341108,2022,N B Mills Elementary
2300812,2022,American Renaissance School
2345381,2022,Longview Elementary
2319653,2022,LIBERTY CHRISTIAN ACADEMY
2240707,2022,E B Frink Middle
2302692,2022,Southeast Elementary
2449112,2022,Children's Village Academy
2275758,2022,Children's Village Academy
2350391,2022,Rochelle Middle
2349312,2022,Southeast Elementary
2249855,2022,Whiteville Primary
2221644,2022,Career Readiness Academy at Mosley PLC
2228660,2022,Career Readiness Academy at Mosley PLC
2422031,2022,The International School at Gregory
2335814,2022,Classical Charter Schools of Wilmington
2326154,2022,Williston Middle
2423499,2022,Classical Charter Schools of Wilmington
2269500,2022,Classical Charter Schools of Wilmington
2271486,2022,New Hanover High
2422783,2022,Cape Fear Center for Inquiry
2474115,2022,Townsend Elementary
2461242,2022,Lumberton Senior High
2345407,2022,Tanglewood Elementary
2308400,2022,ACADEMY AT NEW LIFE
2388360,2022,Hope Mills Middle
2347301,2022,Butler Avenue Elementary
2386563,2022,Sunset Avenue Elementary
2207728,2022,Johnsonville Elementary
2405045,2022,RENAISSANCE CLASSICAL CHRISTIAN ACADEMY
2357818,2022,RENAISSANCE CLASSICAL CHRISTIAN ACADEMY
2241532,2022,Montclair Elementary
2480155,2022,"TRINITY CHRISTIAN SCHOOL OF FAYETTEVILLE, INC."
2359996,2022,Glendale Acres Elementary
2438470,2022,Morganton Road Elementary
2478770,2022,Ponderosa Elementary
2341054,2022,Westarea Elementary
2441161,2022,Ferguson-Easley Elementary
2393659,2022,Southwest Middle School
2378307,2022,Southwest Middle School
2407025,2022,David Cox Road Elementary
2340999,2022,Gov's Village STEM (Upper)
2352637,2022,Movement Charter School
2372589,2022,CEDARWOOD ACADEMY
2336637,2022,CEDARWOOD ACADEMY
2460128,2022,CEDARWOOD ACADEMY
2304617,2022,CEDARWOOD ACADEMY
2234572,2022,Shamrock Gardens Elementary
2461206,2022,FRIENDSHIP DAY SCHOOL FOR THE SCIENCES & THE ARTS
2469248,2022,FRIENDSHIP DAY SCHOOL FOR THE SCIENCES & THE ARTS
2212244,2022,Northwest School of the Arts
2468436,2022,Northwest School of the Arts
2265263,2022,Oakdale Elementary
2290721,2022,Eastside STREAM Academy
2315967,2022,CHARLOTTE ISLAMIC ACADEMY
2486568,2022,Aristotle Preparatory Academy
2232131,2022,Greenway Park Elementary
2317567,2022,Movement School Eastland
2451722,2022,Greenway Park Elementary
2240692,2022,Dilworth Elem Sedgefield Campus
2453168,2022,Bruns Avenue Elementary
2321190,2022,Renaissance West STEAM Academy
2369559,2022,Invest Collegiate Transform
2386462,2022,Bruns Avenue Elementary
2368522,2022,Thomasboro Academy
2415010,2022,Highland Renaissance Academy
2280394,2022,Sugar Creek Charter
2445946,2022,Gateway Education Center
2223098,2022,Villa Heights Elementary
2454268,2022,EMERALD SCHOOL OF EXCELLENCE
2375091,2022,Garinger High School
2299096,2022,Lincoln Academy
2341750,2022,Merry Oaks International Academy
2326056,2022,Military and Global Leadership
2329821,2022,THE NEST ACADEMY
2254533,2022,Marie G Davis School
2387142,2022,Metro School
2382551,2022,First Ward Creative Arts Academy
2252812,2022,Stanley Middle
2370226,2022,Salisbury High
2370232,2022,Henderson High
2259774,2022,R-S Middle School
2481998,2022,Butler High School
2319614,2022,COMBINE ACADEMY
2275748,2022,CHRIST THE KING CATHOLIC HIGH SCHOOL
2223660,2022,Ashbrook High
2234574,2022,Ridgeview Charter School
2325986,2022,Ridgeview Charter School
2284193,2022,Sheep-Harney Elementary
2279161,2022,Sheep-Harney Elementary
2284583,2022,P W Moore Elementary
2350340,2022,P W Moore Elementary
2461217,2022,P W Moore Elementary
2535185,2022,Rodgers Elementary
2249769,2022,Riverside High
2396861,2022,Weldon Elementary Global Academy
2236693,2022,Weldon Elementary Global Academy
2276917,2022,W A Pattillo Middle
2485725,2022,Princeville Elementary
2347986,2022,Roanoke Rapids Early College High
2331988,2022,Junius H Rose High
2400179,2022,South Greenville Elementary
2404107,2022,Sadie Saulter
2228953,2022,THIRD STREET ACADEMY
2360366,2022,Rocky Mount Middle
2419035,2022,OUR LADY PERPETUAL HELP CATHOLIC SCHOOL
2372628,2022,Englewood Elementary
2312674,2022,G R Edwards Middle
2435452,2022,Williford Elementary
2299937,2022,Southwest Elementary
2202836,2022,Lowe's Grove Middle
2212263,2022,DPS Hospital School
2449907,2022,FIVE OAKS SEVENTH-DAY ADVENTIST CHRISTIAN SCHOOL
2447135,2022,C C Spaulding Elementary
2259831,2022,Fayetteville Street Elementary
2387210,2022,INSIGHT COLEARNING CENTER
2234073,2022,Hillside New Tech High
2478191,2022,Hope Valley Elementary
2331063,2022,DURHAM ACADEMY
2344284,2022,Murphey Traditional Academy
2224695,2022,Reaching All Minds Academy
2453513,2022,Durham's Performance Learning Center
2465696,2022,Y E Smith Elementary
2363306,2022,Maureen Joy Charter School
2491744,2022,Reaching All Minds Academy
2263899,2022,Reaching All Minds Academy
2340337,2022,Reaching All Minds Academy
2362394,2022,IMMACULATA CATHOLIC SCHOOL
2277880,2022,KIPP Durham College Preparatory
2395887,2022,EMPOWERED MINDS ACADEMY
2392596,2022,EMPOWERED MINDS ACADEMY
2386062,2022,Eastway Elementary
2461272,2022,Burton Elementary
2327941,2022,Global Scholars Academy
2317728,2022,Eastway Elementary
2254527,2022,Burton Elementary
2386058,2022,Wildwood Forest Elementary
2401206,2022,Wakefield Elementary
2312468,2022,Stough Elementary
2296528,2022,WORD OF GOD FELLOWSHIP
2303253,2022,River Oaks Middle
2445654,2022,Phillips High
2338809,2022,Wake Early College of Health and Science
2243801,2022,Wake Early College of Health and Science
2420891,2022,Wake Early College of Health and Science
2405418,2022,RISE Southeast Raleigh Charter
2454297,2022,Carnage Middle
2320288,2022,Sanderson High
2216915,2022,Millbrook Elementary
2456630,2022,Root Elementary
2433874,2022,Mount Vernon
2237565,2022,AL-IMAN SCHOOL
2329696,2022,Connections Academy
2408900,2022,Connections Academy
2257475,2022,Wiley Elementary
2268492,2022,Clara J Peck Elementary
2398796,2022,CEDARWOOD ACADEMY
2347984,2022,Longleaf School of the Arts
2334261,2022,Wake Young Men's Leadership Academy
2260727,2022,Wake Young Men's Leadership Academy
2208880,2022,Wake Young Men's Leadership Academy
2471775,2022,Mariam Boyd Elementary
2483670,2022,Vance Virtual Village Academy
2405430,2022,Greenwood Middle
2229040,2022,Dillard Academy
2344720,2022,Wayne School of Engineering
2349412,2022,ST MARY SCHOOL
2471709,2022,Dillard Middle
2265939,2022,Dillard Middle
2335737,2022,ST MARY SCHOOL
2230834,2022,North Garner Middle
2326947,2022,Phoenix Academy High
2398788,2022,Northside Elementary
2386590,2022,Apex Elementary
2389771,2022,Academy at Smith
2223102,2022,Highland Renaissance Academy
2520871,2023,Ceasar Cone Elementary
2684341,2023,Roland-Grise Middle
2763202,2023,Ahoskie Elementary
2578070,2023,AHOSKIE CHRISTIAN SCHOOL
2725349,2023,Sheep-Harney Elementary
2694641,2023,TUTOR ALL SCHOOL
2710412,2023,P W Moore Elementary
2521423,2023,P W Moore Elementary
2578102,2023,Forest Hills Middle
2638535,2023,Weldon Elementary Global Academy
2515206,2023,W A Pattillo Middle
2775388,2023,Roanoke Rapids High School
2720812,2023,Nashville Elementary
2661417,2023,Springfield Middle
2995213,2023,Sadie Saulter
2606670,2023,Junius H Rose High
2629196,2023,Sadie Saulter
2737798,2023,GREENVILLE CHRISTIAN ACADEMY
2671803,2023,ST ANDREW'S ESPISCOPAL SCHOOL
2554987,2023,Englewood Elementary
2769190,2023,Williford Elementary
2534199,2023,Williford Elementary
2705248,2023,Williford Elementary
2592354,2023,G R Edwards Middle
2665715,2023,G R Edwards Middle
2503366,2023,J W Parker Middle
2554983,2023,EDGE Academy of Health Sciences
2599732,2023,EDGE Academy of Health Sciences
2528596,2023,EDGE Academy of Health Sciences
2786353,2023,EDGE Academy of Health Sciences
2764826,2023,EDGE Academy of Health Sciences
2574041,2023,EDGE Academy of Health Sciences
2635304,2023,Baskerville Elementary
2708424,2023,Lowe's Grove Middle
2648791,2023,Lowe's Grove Middle
2672470,2023,Lowe's Grove Middle
2536553,2023,Lowe's Grove Middle
2520897,2023,Hillside High
2659446,2023,INSIGHT COLEARNING CENTER
2756344,2023,Hillside High
2573592,2023,E K Powe Elementary
2552207,2023,Brogden Middle
2561473,2023,Lakeview School
2563959,2023,Glenn Elementary
2544068,2023,Reaching All Minds Academy
2644003,2023,Durham's Performance Learning Center
2657639,2023,Middle College HS @ DTCC
2527112,2023,Holton Career and Resource Center
2649826,2023,Y E Smith Elementary
2562794,2023,Y E Smith Elementary
2618133,2023,Durham's Performance Learning Center
2769601,2023,Middle College HS @ DTCC
2546786,2023,Burton Elementary
2703463,2023,Global Scholars Academy
2728584,2023,Global Scholars Academy
2625047,2023,Durham School of the Arts
2661409,2023,KIPP Durham College Preparatory
2748960,2023,Burton Elementary
2747916,2023,Durham School of the Arts
2721188,2023,Eastway Elementary
2593145,2023,Burton Elementary
2647426,2023,EMPOWERED MINDS ACADEMY
2625036,2023,Brier Creek Elementary
2752108,2023,Raleigh Oak Charter
2673613,2023,Poe Elementary
2645546,2023,Wake Early College of Health and Science
2776082,2023,Longview
2648778,2023,River Oaks Middle
2747903,2023,SURE PROMISE CHRISTIAN ACADEMY
2734935,2023,Carnage Middle
2676434,2023,FRANKIE LEMMON SCHOOL & DEVELOPMENT CENTER
2545345,2023,CARDINAL GIBBONS
2708904,2023,Partnership Elementary
2667147,2023,Partnership Elementary
2622208,2023,Wiley Elementary
2635298,2023,Moore Square Middle
2668246,2023,Hunter Elementary
2708907,2023,Wake Young Men's Leadership Academy
2736602,2023,Moore Square Middle
2540062,2023,Moore Square Middle
2613836,2023,Wake Young Men's Leadership Academy
2571867,2023,Selma Elementary
2566387,2023,NORLINA CHRISTIAN SCHOOL
2628100,2023,DISCOVERY CHILD DEVELOPMENT CENTER LLC
2621608,2023,Forestville Road Elementary
2733802,2023,Edgewood Cmty Developmental
2765994,2023,ST MARY SCHOOL
2639846,2023,Edgewood Cmty Developmental
2528613,2023,Dillard Middle
2502731,2023,ST MARY SCHOOL
2592318,2023,OAK CITY ACADEMY
2699328,2023,Riverwood Elementary
2535683,2023,Green Hope High
2499537,2023,Phoenix Academy High
2691101,2023,A&T Four Middle College
2602573,2023,THE COVENANT SCHOOL
2654469,2023,THE COVENANT SCHOOL
2732222,2023,ST PIUS X CATHOLIC SCHOOL
2536569,2023,ST PIUS X CATHOLIC SCHOOL
2602576,2023,Academy at Smith
2580874,2023,David D Jones Elementary
2555016,2023,Vandalia Elementary
2651940,2023,Vandalia Elementary
2513797,2023,Triad Math and Science Academy
2709559,2023,Wiley Accel/Enrichment
2509121,2023,Gillespie Park Elementary
2713007,2023,AHOSKIE CHRISTIAN SCHOOL
2519256,2023,GREENSBORO ISLAMIC ACADEMY
2565077,2023,Swann Middle School
2506551,2023,Herbin Metz Education Center
2697566,2023,HOPE ACADEMY GSO
2719783,2023,James B Dudley High
2711233,2023,Washington Elementary
2670251,2023,The Experiential School of Greensboro
2708438,2023,Bartlett Yancey High
2522303,2023,Liberty Drive Elementary
2716034,2023,Elise Middle
2732786,2023,"THE INCREASE LEARNING CENTER, INC."
2784875,2023,South Lexington Developmental Center
2763191,2023,Central Elementary
2670242,2023,Fairview Elementary
2529655,2023,Haw River Elementary
2564257,2023,Eastlawn Elementary
2595854,2023,BURLINGTON CHRISTIAN ACADEMY
2786504,2023,Walter M Williams High
2533575,2023,BURLINGTON CHRISTIAN ACADEMY
2512368,2023,Main Street Academy
2622205,2023,Griffith Elementary
2622188,2023,Philo-Hill Magnet Academy
2617064,2023,Forest Park Elementary
2533581,2023,Forest Park Elementary
2628485,2023,Forest Park Elementary
2501301,2023,Easton Elementary School
2555006,2023,SALEM MONTESSORI SCHOOL
2603211,2023,Speas Elementary
2602578,2023,Kimberley Park Elementary
2598710,2023,Lowrance Middle
2561165,2023,Cook Literacy Model School
2679846,2023,Mineral Springs Elementary
2613154,2023,Ashley Academy
2495312,2023,Kimberley Park Elementary
2741911,2023,Kimberley Park Elementary
2534871,2023,Brunson Elementary
2585537,2023,Wiley Magnet Middle
2515203,2023,Middle College of Forsyth Cnty
2615332,2023,OUR LADY OF MERCY CATHOLIC SCHOOL
2559834,2023,Middle College of Forsyth Cnty
2591540,2023,Carter High School
2513706,2023,J F Kennedy High
2734968,2023,Virtual Academy
2587618,2023,Atkins Academic & Tech High
2633171,2023,Hospital/Homebound Education Center
2536547,2023,Carter High School
2503300,2023,Virtual Academy
2646201,2023,EPHESUS JR ACADEMY
2650748,2023,Atkins Academic & Tech High
2568841,2023,Colerain Elementary
3007891,2023,John A Holmes High
2718983,2023,Southwest Middle
2515177,2023,GASTON CHRISTIAN SCHOOL
2639922,2023,COMBINE ACADEMY
2545304,2023,Holbrook Middle
2656774,2023,MATTHEWS CHRISTIAN ACADEMY
2673584,2023,Sterling Elementary
2671161,2023,Salisbury High
2571567,2023,Salisbury High
2733822,2023,Henderson High
2732848,2023,Salisbury High
2618131,2023,Salisbury High
2683651,2023,First Ward Creative Arts Academy
2715222,2023,Marie G Davis School
2736553,2023,Marie G Davis School
2726039,2023,Marie G Davis School
2753266,2023,Piedmont Middle School
2633991,2023,Highland Mill Montessori
2515270,2023,Villa Heights Elementary
2534729,2023,AHOSKIE CHRISTIAN SCHOOL
2515159,2023,Villa Heights Elementary
2618109,2023,Sugar Creek Charter
2602564,2023,Williams Secondary Montessori
2698780,2023,Walter G. Byers School
2655839,2023,Highland Renaissance Academy
2784980,2023,Williams Secondary Montessori
2529458,2023,Thomasboro Academy
2591542,2023,Stewart Creek High
2712227,2023,Allenbrook Elementary
2671893,2023,Stewart Creek High
2694739,2023,Rama Road Elementary
2666382,2023,Charlotte East Language Academy
3123195,2023,THE NEST ACADEMY
2745085,2023,East Mecklenburg High School
2562779,2023,Movement School Eastland
2704233,2023,THE NEST ACADEMY
2658629,2023,Turning Point Academy
2503287,2023,Cochrane Collegiate Academy
2778708,2023,Cochrane Collegiate Academy
2789475,2023,Lawrence Orr Elementary
2737289,2023,Northwest School of the Arts
2623045,2023,West Charlotte High School
2784975,2023,University Park Creative Arts
2791769,2023,FRIENDSHIP DAY SCHOOL FOR THE SCIENCES & THE ARTS
2622174,2023,West Charlotte High School
2562172,2023,Charlotte Lab School
2727295,2023,TRINITY CHRISTIAN PREPARATORY SCHOOL
2618111,2023,TMSA Charlotte
2663200,2023,James Martin Middle
2502327,2023,David Cox Road Elementary
2622180,2023,David Cox Road Elementary
2614537,2023,Statesville Road Elementary
2592194,2023,Parkside Elementary
2622161,2023,Harper Middle College High
2622171,2023,FUSION ACADEMY AND LEARNING CENTER - CHARLOTTE
2624644,2023,Southwest Charlotte STEM Academy
2722119,2023,THE SCHOOL OF HOPE
2685910,2023,THE SCHOOL OF HOPE
2671148,2023,Cumberland International Early College
2572990,2023,Walker-Spivey Elementary
2635967,2023,Westarea Elementary
2763188,2023,Ferguson-Easley Elementary
